date,country,y_escalation,y_prob
2024-03-04 00:00:00+00:00,HTI,0,0.7555783967347508
2024-06-17 00:00:00+00:00,RUS,0,0.7550729128552937
2024-02-18 00:00:00+00:00,SDN,0,0.7549957170000897
2024-02-19 00:00:00+00:00,SDN,0,0.7549957170000897
2024-02-21 00:00:00+00:00,ETH,0,0.7547395476343954
2024-05-20 00:00:00+00:00,TUR,0,0.7540956236421935
2024-01-25 00:00:00+00:00,MOZ,0,0.7484151808779054
2024-02-12 00:00:00+00:00,TUR,0,0.7472940406202765
2024-05-30 00:00:00+00:00,EGY,0,0.7470122327857018
2024-03-21 00:00:00+00:00,IDN,0,0.7469957970597833
2024-04-28 00:00:00+00:00,CIV,0,0.7467524064614582
2024-04-27 00:00:00+00:00,CIV,0,0.7459707908463753
2024-02-13 00:00:00+00:00,KGZ,0,0.7458375252352542
2024-06-02 00:00:00+00:00,TGO,0,0.7427929634142129
2024-01-29 00:00:00+00:00,TUR,0,0.7425563873192486
2024-06-25 00:00:00+00:00,DZA,0,0.7418340277966144
2024-02-11 00:00:00+00:00,SOM,0,0.7417995745224406
2024-04-12 00:00:00+00:00,CIV,0,0.7416502573280177
2024-03-03 00:00:00+00:00,HTI,0,0.7411695707360089
2024-03-23 00:00:00+00:00,SOM,0,0.7409679219100084
2024-05-01 00:00:00+00:00,TUR,0,0.7407083501140468
2024-06-30 00:00:00+00:00,NGA,0,0.7389955195280805
2024-03-23 00:00:00+00:00,EGY,0,0.7389309573126158
2024-04-25 00:00:00+00:00,ZWE,0,0.7389230751576085
2024-06-02 00:00:00+00:00,IRN,0,0.7388815792648178
2024-04-11 00:00:00+00:00,HTI,0,0.7387770802432979
2024-05-11 00:00:00+00:00,TGO,0,0.7381632081494396
2024-01-29 00:00:00+00:00,RUS,0,0.7376223108858437
2024-05-24 00:00:00+00:00,DZA,0,0.736895160577952
2024-04-07 00:00:00+00:00,RUS,0,0.7362626860873628
2024-04-06 00:00:00+00:00,RUS,0,0.7353039079612174
2024-01-04 00:00:00+00:00,GIN,0,0.7350679938302193
2024-04-28 00:00:00+00:00,TGO,0,0.734804914459538
2024-02-20 00:00:00+00:00,SDN,0,0.7347754827552593
2024-01-30 00:00:00+00:00,RUS,0,0.7344961138270836
2024-02-18 00:00:00+00:00,RUS,0,0.7336260316309071
2024-06-30 00:00:00+00:00,SOM,0,0.7333919657665825
2024-06-12 00:00:00+00:00,NER,0,0.7333141957821501
2024-06-04 00:00:00+00:00,GIN,0,0.7321391532900895
2024-03-26 00:00:00+00:00,SOM,0,0.7318754006292842
2024-01-02 00:00:00+00:00,PAK,0,0.7317210669309285
2024-03-18 00:00:00+00:00,SDN,0,0.7315793787081847
2024-03-31 00:00:00+00:00,TUR,0,0.7306759409238492
2024-04-01 00:00:00+00:00,TUR,0,0.7306759409238492
2024-01-21 00:00:00+00:00,ETH,0,0.7305481878202591
2024-04-09 00:00:00+00:00,MOZ,0,0.7304855404522287
2024-05-21 00:00:00+00:00,TUR,0,0.7292990620423253
2024-04-15 00:00:00+00:00,TGO,0,0.7289363331630406
2024-04-24 00:00:00+00:00,SOM,0,0.7284373195541647
2024-02-04 00:00:00+00:00,SEN,0,0.7282527193875509
2024-03-03 00:00:00+00:00,TUR,0,0.7279916142163874
2024-03-24 00:00:00+00:00,MDG,0,0.7265261917551712
2024-05-11 00:00:00+00:00,TUR,0,0.7265247912209425
2024-05-11 00:00:00+00:00,TCD,0,0.7263393247853143
2024-04-05 00:00:00+00:00,HTI,0,0.7258084681114731
2024-02-02 00:00:00+00:00,ZWE,0,0.7254612461758335
2024-04-02 00:00:00+00:00,LBY,0,0.725183240308507
2024-02-12 00:00:00+00:00,KGZ,0,0.7250374628291324
2024-06-23 00:00:00+00:00,TUR,0,0.7250034400735069
2024-01-09 00:00:00+00:00,SDN,0,0.7248559783251721
2024-01-27 00:00:00+00:00,MOZ,0,0.7248371850693901
2024-02-14 00:00:00+00:00,IRN,0,0.724639148290575
2024-03-10 00:00:00+00:00,GTM,0,0.7244886817826821
2024-01-13 00:00:00+00:00,TUR,0,0.7244698478108167
2024-02-23 00:00:00+00:00,SDN,0,0.724158507380941
2024-05-31 00:00:00+00:00,EGY,0,0.7236361057249381
2024-06-26 00:00:00+00:00,EGY,0,0.7231128198562372
2024-03-19 00:00:00+00:00,GTM,0,0.7225388425849757
2024-06-24 00:00:00+00:00,EGY,0,0.7216563100120873
2024-05-01 00:00:00+00:00,IRN,0,0.7212630986526193
2024-03-01 00:00:00+00:00,SDN,0,0.7207565011621576
2024-04-16 00:00:00+00:00,TGO,0,0.7204695826600357
2024-01-15 00:00:00+00:00,TCD,0,0.7200317060457142
2024-01-20 00:00:00+00:00,TUR,0,0.7191473602422801
2024-05-27 00:00:00+00:00,TCD,0,0.7188777753924372
2024-02-15 00:00:00+00:00,SDN,0,0.7187871419557207
2024-02-11 00:00:00+00:00,ARM,0,0.7179171862478078
2024-02-26 00:00:00+00:00,AZE,0,0.717854858973999
2024-03-05 00:00:00+00:00,TUR,0,0.7177830395582264
2024-03-16 00:00:00+00:00,RUS,0,0.7173209095257993
2024-04-10 00:00:00+00:00,MOZ,0,0.7166260986375115
2024-02-11 00:00:00+00:00,TUR,0,0.7162443656676477
2024-01-26 00:00:00+00:00,MOZ,0,0.7154534111317247
2024-06-18 00:00:00+00:00,THA,0,0.7153410277348559
2024-04-07 00:00:00+00:00,AZE,0,0.714526993591795
2024-03-01 00:00:00+00:00,TUR,0,0.7143753694719254
2024-03-05 00:00:00+00:00,HTI,0,0.7139823556292993
2024-03-27 00:00:00+00:00,MOZ,0,0.7132410886235779
2024-06-23 00:00:00+00:00,CIV,0,0.7132306499484183
2024-03-17 00:00:00+00:00,SDN,0,0.7127150510117751
2024-02-02 00:00:00+00:00,TUR,0,0.7123935787897899
2024-05-05 00:00:00+00:00,TGO,0,0.7123523864827296
2024-03-27 00:00:00+00:00,CMR,0,0.7123367001068123
2024-05-27 00:00:00+00:00,RUS,0,0.7120760302126641
2024-05-26 00:00:00+00:00,RUS,0,0.7120760302126641
2024-06-08 00:00:00+00:00,TUR,0,0.7120742534279864
2024-01-30 00:00:00+00:00,SOM,0,0.7119436744438393
2024-06-29 00:00:00+00:00,EGY,0,0.7115043760016299
2024-03-18 00:00:00+00:00,AFG,0,0.7114362793380032
2024-03-04 00:00:00+00:00,SOM,0,0.7111100821934373
2024-02-14 00:00:00+00:00,ETH,0,0.7109587416211751
2024-05-24 00:00:00+00:00,TUR,0,0.7104880644201937
2024-02-17 00:00:00+00:00,SDN,0,0.7086173560309038
2024-02-27 00:00:00+00:00,BFA,0,0.7080987257160443
2024-01-10 00:00:00+00:00,IDN,0,0.7080251111228798
2024-05-23 00:00:00+00:00,TUR,0,0.7079109865436655
2024-04-30 00:00:00+00:00,SDN,0,0.7075890843545752
2024-05-28 00:00:00+00:00,IRN,0,0.7075442478122638
2024-03-23 00:00:00+00:00,MDG,0,0.7072897061644697
2024-01-20 00:00:00+00:00,ZWE,0,0.7070029714725655
2024-04-17 00:00:00+00:00,ZWE,0,0.706998688258856
2024-06-17 00:00:00+00:00,UGA,0,0.7058401863579302
2024-02-13 00:00:00+00:00,SDN,0,0.7056211331984868
2024-04-05 00:00:00+00:00,MLI,0,0.7055636132722519
2024-01-23 00:00:00+00:00,LBY,0,0.7054128026786232
2024-02-25 00:00:00+00:00,ZWE,0,0.7051145267427139
2024-05-08 00:00:00+00:00,TUR,0,0.7050862562361271
2024-03-21 00:00:00+00:00,TCD,0,0.7045298222347913
2024-04-23 00:00:00+00:00,SOM,0,0.7039483860753789
2024-01-14 00:00:00+00:00,SDN,0,0.7021686718487409
2024-05-16 00:00:00+00:00,IDN,0,0.7016891508471977
2024-01-14 00:00:00+00:00,EGY,0,0.7016377633864311
2024-05-05 00:00:00+00:00,GIN,0,0.7013986571588096
2024-03-22 00:00:00+00:00,IDN,0,0.7013656751299908
2024-06-01 00:00:00+00:00,ARM,0,0.7005926076244615
2024-01-15 00:00:00+00:00,EGY,0,0.7005641455909004
2024-05-23 00:00:00+00:00,IRN,0,0.699502812659467
2024-01-16 00:00:00+00:00,EGY,0,0.6991881375061207
2024-01-02 00:00:00+00:00,TCD,0,0.6983416518662767
2024-03-07 00:00:00+00:00,TUR,0,0.698050075092572
2024-03-04 00:00:00+00:00,THA,0,0.6978548229196202
2024-02-06 00:00:00+00:00,SEN,0,0.6977966957076098
2024-04-05 00:00:00+00:00,ARM,0,0.6967331353562252
2024-04-07 00:00:00+00:00,HTI,0,0.6957771781635798
2024-05-13 00:00:00+00:00,TCD,0,0.6956849615974263
2024-04-04 00:00:00+00:00,TUR,0,0.6956002732962584
2024-06-19 00:00:00+00:00,CAF,0,0.6952385544852812
2024-04-02 00:00:00+00:00,BGD,0,0.6951112388219993
2024-06-11 00:00:00+00:00,HTI,0,0.6946885344300529
2024-05-22 00:00:00+00:00,SLE,0,0.6939149622258108
2024-06-23 00:00:00+00:00,EGY,0,0.6933505575823328
2024-04-06 00:00:00+00:00,TGO,0,0.6931238567527294
2024-06-21 00:00:00+00:00,CAF,0,0.6927775525083252
2024-01-13 00:00:00+00:00,ZWE,0,0.692631668256488
2024-05-08 00:00:00+00:00,EGY,0,0.6923136559796215
2024-03-21 00:00:00+00:00,CMR,0,0.692097773338764
2024-04-02 00:00:00+00:00,TGO,0,0.6919878834695442
2024-06-23 00:00:00+00:00,GTM,0,0.6900923583349647
2024-02-15 00:00:00+00:00,ETH,0,0.6894401573575439
2024-05-23 00:00:00+00:00,TGO,0,0.6887800072828378
2024-02-10 00:00:00+00:00,RUS,0,0.6876245665417082
2024-03-24 00:00:00+00:00,CMR,0,0.6861880077948673
2024-02-29 00:00:00+00:00,SDN,0,0.686137939269586
2024-03-14 00:00:00+00:00,RUS,0,0.685962206797206
2024-05-05 00:00:00+00:00,CIV,0,0.6857748929224095
2024-06-29 00:00:00+00:00,RUS,0,0.6857445461453718
2024-03-21 00:00:00+00:00,TUR,0,0.6855281695550589
2024-04-07 00:00:00+00:00,LBY,0,0.6853991225920965
2024-02-10 00:00:00+00:00,ARM,0,0.6849823850334597
2024-03-13 00:00:00+00:00,BGD,0,0.6836313060878577
2024-04-08 00:00:00+00:00,ARM,0,0.6833252258798812
2024-06-04 00:00:00+00:00,IRN,0,0.6832397865430386
2024-02-14 00:00:00+00:00,SDN,0,0.6830344368462142
2024-01-12 00:00:00+00:00,THA,0,0.68295105371238
2024-03-08 00:00:00+00:00,TUR,0,0.6828878223170346
2024-06-18 00:00:00+00:00,RUS,0,0.6826545738436337
2024-06-05 00:00:00+00:00,SDN,0,0.6823979194279978
2024-01-01 00:00:00+00:00,TUR,0,0.6821616576513326
2024-06-22 00:00:00+00:00,CIV,0,0.6820855868471984
2024-01-21 00:00:00+00:00,LBY,0,0.6810654765219557
2024-02-16 00:00:00+00:00,KGZ,0,0.6809578398778725
2024-06-11 00:00:00+00:00,LBY,0,0.6808390318363616
2024-05-21 00:00:00+00:00,IDN,0,0.6807239037519559
2024-03-23 00:00:00+00:00,ARM,0,0.6804076630268449
2024-06-26 00:00:00+00:00,TCD,0,0.6800280901010832
2024-01-08 00:00:00+00:00,ZWE,0,0.6799361704631547
2024-05-19 00:00:00+00:00,IDN,0,0.679789708083337
2024-02-29 00:00:00+00:00,TUR,0,0.6792704759992518
2024-04-08 00:00:00+00:00,MOZ,0,0.6792658485754024
2024-02-18 00:00:00+00:00,AFG,0,0.6788726683690126
2024-02-05 00:00:00+00:00,SEN,0,0.6785180179073592
2024-06-15 00:00:00+00:00,CAF,0,0.6783432564553776
2024-03-19 00:00:00+00:00,CMR,0,0.6781166511900527
2024-04-23 00:00:00+00:00,GIN,0,0.6780792915631845
2024-01-03 00:00:00+00:00,TCD,0,0.6780552097954387
2024-03-15 00:00:00+00:00,SDN,0,0.6780468536318576
2024-02-22 00:00:00+00:00,SDN,0,0.6778928360357902
2024-05-24 00:00:00+00:00,CIV,0,0.6774698082597309
2024-02-17 00:00:00+00:00,TCD,0,0.6774443913207319
2024-04-02 00:00:00+00:00,AZE,0,0.6773683939865872
2024-01-22 00:00:00+00:00,LBY,0,0.6770154598824955
2024-02-20 00:00:00+00:00,ZWE,0,0.6768714937800996
2024-01-17 00:00:00+00:00,EGY,0,0.6759754123966252
2024-03-15 00:00:00+00:00,IDN,0,0.6759681587909191
2024-03-07 00:00:00+00:00,EGY,0,0.6757982484616529
2024-06-22 00:00:00+00:00,TGO,0,0.6755533370013178
2024-05-19 00:00:00+00:00,SLE,0,0.6750624627493464
2024-05-03 00:00:00+00:00,SDN,0,0.6749310415310825
2024-01-07 00:00:00+00:00,TCD,0,0.6745353485003875
2024-05-20 00:00:00+00:00,MLI,0,0.6744602970606206
2024-02-23 00:00:00+00:00,IDN,0,0.6742514471584959
2024-03-11 00:00:00+00:00,IDN,0,0.6735857183901816
2024-06-21 00:00:00+00:00,RUS,0,0.6734609493070483
2024-01-11 00:00:00+00:00,SDN,0,0.6726473045889354
2024-06-07 00:00:00+00:00,TCD,0,0.6725702902158333
2024-03-12 00:00:00+00:00,IDN,0,0.6723125717730474
2024-02-07 00:00:00+00:00,TCD,0,0.6721744263063751
2024-04-01 00:00:00+00:00,UGA,0,0.672114635267456
2024-05-06 00:00:00+00:00,TUR,0,0.6720346151173409
2024-01-16 00:00:00+00:00,TUR,0,0.6718649144372214
2024-03-08 00:00:00+00:00,COD,0,0.6716007668729796
2024-03-07 00:00:00+00:00,GNB,0,0.6709072295805512
2024-03-10 00:00:00+00:00,TUR,0,0.670380765421034
2024-03-30 00:00:00+00:00,UGA,0,0.6703745355440479
2024-02-05 00:00:00+00:00,TCD,0,0.6701399700634317
2024-01-03 00:00:00+00:00,SDN,0,0.67006897501519
2024-06-15 00:00:00+00:00,UGA,0,0.6689550311441654
2024-05-09 00:00:00+00:00,KGZ,0,0.6688679940706124
2024-01-10 00:00:00+00:00,SDN,0,0.6687845256514222
2024-05-02 00:00:00+00:00,ISR,0,0.6685110902512748
2024-04-11 00:00:00+00:00,MOZ,0,0.667786072394746
2024-02-24 00:00:00+00:00,ETH,0,0.6672216665469405
2024-01-05 00:00:00+00:00,SDN,0,0.6669404734507594
2024-06-09 00:00:00+00:00,TCD,0,0.6667830538694566
2024-02-26 00:00:00+00:00,IDN,0,0.6666877872079696
2024-01-06 00:00:00+00:00,TCD,0,0.666681179130127
2024-06-07 00:00:00+00:00,TUR,0,0.6663245871389302
2024-01-04 00:00:00+00:00,IRN,0,0.6654964185886436
2024-02-12 00:00:00+00:00,CMR,0,0.6651068967608792
2024-01-10 00:00:00+00:00,ZWE,0,0.6637071723590692
2024-05-29 00:00:00+00:00,IRN,0,0.6635310441274389
2024-06-26 00:00:00+00:00,NER,0,0.6631388499850408
2024-02-13 00:00:00+00:00,CMR,0,0.6623761782074117
2024-05-30 00:00:00+00:00,SDN,0,0.6621417075488076
2024-03-17 00:00:00+00:00,SOM,0,0.66131102560851
2024-01-18 00:00:00+00:00,UGA,0,0.6610418504674479
2024-01-04 00:00:00+00:00,SSD,0,0.6609017165550207
2024-06-01 00:00:00+00:00,IRN,0,0.6608079227842398
2024-02-14 00:00:00+00:00,KGZ,0,0.6605493722608874
2024-01-08 00:00:00+00:00,TCD,0,0.6601210516544669
2024-02-15 00:00:00+00:00,IRN,0,0.6587523170743379
2024-01-11 00:00:00+00:00,IDN,0,0.6580985561197261
2024-03-16 00:00:00+00:00,KGZ,0,0.6580442398644276
2024-02-09 00:00:00+00:00,ARM,0,0.6579537169693603
2024-03-11 00:00:00+00:00,TUN,0,0.6573104912561398
2024-04-24 00:00:00+00:00,TGO,0,0.6565470897627153
2024-03-20 00:00:00+00:00,SDN,0,0.6550372416466603
2024-01-15 00:00:00+00:00,SDN,0,0.654942055357075
2024-03-21 00:00:00+00:00,SOM,0,0.6548891094657948
2024-03-22 00:00:00+00:00,HTI,0,0.6543324769389944
2024-03-29 00:00:00+00:00,CAF,0,0.6542886203129541
2024-03-13 00:00:00+00:00,IDN,0,0.6541969197917774
2024-06-28 00:00:00+00:00,TCD,0,0.6528622177925065
2024-03-02 00:00:00+00:00,DZA,0,0.6526533584285353
2024-05-05 00:00:00+00:00,TCD,0,0.6525647261944169
2024-02-10 00:00:00+00:00,UGA,0,0.6525392881615927
2024-06-16 00:00:00+00:00,IRN,0,0.651403164914208
2024-05-05 00:00:00+00:00,TUR,0,0.6513000320959025
2024-03-18 00:00:00+00:00,IDN,0,0.6512489324607225
2024-02-13 00:00:00+00:00,IRN,0,0.6504953483056051
2024-02-24 00:00:00+00:00,SOM,0,0.6502482112234985
2024-03-27 00:00:00+00:00,CIV,0,0.6501033113173352
2024-05-07 00:00:00+00:00,TUR,0,0.6496849782181803
2024-04-08 00:00:00+00:00,ETH,0,0.6492629979048844
2024-03-15 00:00:00+00:00,TUR,0,0.6487773079164686
2024-01-11 00:00:00+00:00,AFG,0,0.6485902268281531
2024-04-21 00:00:00+00:00,HTI,0,0.6479462480461918
2024-01-03 00:00:00+00:00,TUR,0,0.6474351700839417
2024-05-03 00:00:00+00:00,TCD,0,0.6469216096727305
2024-06-21 00:00:00+00:00,IRN,0,0.6464216366078422
2024-03-13 00:00:00+00:00,NER,0,0.6461210822135809
2024-05-23 00:00:00+00:00,EGY,0,0.6458373016539662
2024-05-05 00:00:00+00:00,CMR,0,0.6457406357069386
2024-03-19 00:00:00+00:00,SDN,0,0.6454017997988363
2024-05-06 00:00:00+00:00,ARM,0,0.6452429680113005
2024-05-18 00:00:00+00:00,IDN,0,0.6450277429769106
2024-02-27 00:00:00+00:00,AZE,0,0.6445981367617266
2024-01-04 00:00:00+00:00,SDN,0,0.6437267826640025
2024-02-08 00:00:00+00:00,IRQ,0,0.6435909435279419
2024-01-12 00:00:00+00:00,SDN,0,0.643505881252925
2024-04-05 00:00:00+00:00,LBY,0,0.6433438507826028
2024-05-01 00:00:00+00:00,SDN,0,0.6415187456373743
2024-02-06 00:00:00+00:00,TCD,0,0.6414898902933681
2024-01-19 00:00:00+00:00,IDN,0,0.6412264060334183
2024-03-08 00:00:00+00:00,EGY,0,0.6410268375480687
2024-05-09 00:00:00+00:00,TUR,0,0.6405182060874729
2024-05-27 00:00:00+00:00,ARM,0,0.6401312547271031
2024-01-12 00:00:00+00:00,EGY,0,0.6400397066366178
2024-06-11 00:00:00+00:00,ARM,0,0.6398673425869167
2024-01-02 00:00:00+00:00,TUR,0,0.6397222104016715
2024-06-10 00:00:00+00:00,ARM,0,0.6395649067032055
2024-03-10 00:00:00+00:00,IDN,0,0.6391434099831034
2024-05-20 00:00:00+00:00,CAF,0,0.639056522315394
2024-04-29 00:00:00+00:00,UGA,0,0.6389252986522522
2024-02-09 00:00:00+00:00,THA,0,0.6382517766880536
